1486681199,010160070000,+427720000+2
1486681199,010171070000,+140980000+0
1486681199,010151070000,+125120000+0
1486681199,010131070000,+142170000+0
1486681206,010160070000,+428650000+2
1486681206,010171070000,+140370000+0
1486681206,010151070000,+124580000+0
1486681206,010131070000,+141710000+0
1486681213,010160070000,+446310000+2
1486681213,010171070000,+141220000+0
1486681213,010151070000,+124690000+0
1486681213,010131070000,+148270000+0
1486681220,010160070000,+120950000+3
1486681220,010171070000,+139820000+0
1486681220,010151070000,+124860000+0
1486681220,010131070000,+145470000+0
1486681227,010160070000,+434950000+2
1486681227,010171070000,+140210000+0
1486681227,010151070000,+124530000+0
1486681227,010131070000,+143350000+0
1486681234,010160070000,+433510000+2
1486681234,010171070000,+141570000+0
1486681234,010151070000,+125680000+0
1486681234,010131070000,+143020000+0
1486681241,010160070000,+436210000+2
1486681241,010171070000,+141060000+0
1486681241,010151070000,+124240000+0
1486681241,010131070000,+143920000+0
1486681248,010160070000,+434050000+2
1486681248,010171070000,+141190000+0
1486681248,010151070000,+124710000+0
1486681248,010131070000,+144680000+0
1486681255,010160070000,+431769900+2
1486681255,010171070000,+141050000+0
1486681255,010151070000,+124900000+0
1486681255,010131070000,+143130000+0
1486681262,010160070000,+435420000+2
1486681262,010171070000,+140390000+0
1486681262,010151070000,+124940000+0
1486681262,010131070000,+144610000+0
1486681269,010160070000,+435220000+2
1486681269,010171070000,+140500000+0
1486681269,010151070000,+124740000+0
1486681269,010131070000,+144070000+0
1486681276,010160070000,+438610000+2
1486681276,010171070000,+140820000+0
1486681276,010151070000,+124350000+0
1486681276,010131070000,+143930000+0
1486681283,010160070000,+429320000+2
1486681283,010171070000,+139990000+0
1486681283,010151070000,+124860000+0
1486681283,010131070000,+143270000+0
1486681290,010160070000,+429390000+2
1486681290,010171070000,+140390000+0
1486681290,010151070000,+124550000+0
1486681290,010131070000,+143120000+0
1486681297,010160070000,+428170000+2
1486681297,010171070000,+140030000+0
1486681297,010151070000,+124690000+0
1486681297,010131070000,+141950000+0
1486681304,010160070000,+450570000+2
1486681304,010171070000,+140750000+0
1486681304,010151070000,+124850000+0
1486681304,010131070000,+149890000+0
1486681311,010160070000,+428830000+2
1486681311,010171070000,+139630000+0
1486681311,010151070000,+125150000+0
1486681311,010131070000,+142270000+0
1486681318,010160070000,+532600000+2
1486681318,010171070000,+141070000+0
1486681318,010151070000,+124860000+0
1486681318,010131070000,+151280000+0
1486681326,010160070000,+447980000+2
1486681326,010171070000,+141190000+0
1486681326,010151070000,+125420000+0
1486681326,010131070000,+150620000+0
1486681333,010160070000,+449040000+2
1486681333,010171070000,+139770000+0
1486681333,010151070000,+124760000+0
1486681333,010131070000,+150710000+0
1486681340,010160070000,+451130000+2
1486681340,010171070000,+141030000+0
1486681340,010151070000,+124340000+0
1486681340,010131070000,+148890000+0
1486681347,010160070000,+441110000+2
1486681347,010171070000,+139900000+0
1486681347,010151070000,+124310000+0
1486681347,010131070000,+146490000+0
1486681354,010160070000,+438480000+2
1486681354,010171070000,+140450000+0
1486681354,010151070000,+125720000+0
1486681354,010131070000,+145780000+0
1486681361,010160070000,+435890000+2
1486681361,010171070000,+140170000+0
1486681361,010151070000,+124820000+0
1486681361,010131070000,+146160000+0
1486681368,010160070000,+439630000+2
1486681368,010171070000,+140700000+0
1486681368,010151070000,+124580000+0
1486681368,010131070000,+147010000+0
1486681375,010160070000,+440390000+2
1486681375,010171070000,+140010000+0
1486681375,010151070000,+125480000+0
1486681375,010131070000,+146320000+0
1486681382,010160070000,+440030000+2
1486681382,010171070000,+141070000+0
1486681382,010151070000,+124990000+0
1486681382,010131070000,+146600000+0
