1486681199,010160070000,+146911000+3
1486681199,010171070000,+105040000+0
1486681199,010151070000,+716820000+0
1486681199,010131070000,+961700000-1
1486681206,010160070000,+147216000+3
1486681206,010171070000,+103610000+0
1486681206,010151070000,+718920000+0
1486681206,010131070000,+964100000-1
1486681213,010160070000,+146775000+3
1486681213,010171070000,+104630000+0
1486681213,010151070000,+717530000+0
1486681213,010131070000,+978400000-1
1486681220,010160070000,+145803000+3
1486681220,010171070000,+102430000+0
1486681220,010151070000,+718320000+0
1486681220,010131070000,+957800000-1
1486681227,010160070000,+146118000+3
1486681227,010171070000,+101770000+0
1486681227,010151070000,+716980000+0
1486681227,010131070000,+972300000-1
1486681234,010160070000,+145740000+3
1486681234,010171070000,+102520000+0
1486681234,010151070000,+718030000+0
1486681234,010131070000,+965599900-1
1486681241,010160070000,+146307000+3
1486681241,010171070000,+102610000+0
1486681241,010151070000,+717720000+0
1486681241,010131070000,+971099900-1
1486681248,010160070000,+145659000+3
1486681248,010171070000,+101770000+0
1486681248,010151070000,+717460000+0
1486681248,010131070000,+959900000-1
1486681255,010160070000,+145937000+3
1486681255,010171070000,+102860000+0
1486681255,010151070000,+717490000+0
1486681255,010131070000,+981900000-1
1486681262,010160070000,+263651000+3
1486681262,010171070000,+103140000+0
1486681262,010151070000,+109928000+1
1486681262,010131070000,+979400000-1
1486681269,010160070000,+145451000+3
1486681269,010171070000,+101510000+0
1486681269,010151070000,+716510000+0
1486681269,010131070000,+983100000-1
1486681276,010160070000,+145217000+3
1486681276,010171070000,+101370000+0
1486681276,010151070000,+714180000+0
1486681276,010131070000,+959299900-1
1486681283,010160070000,+145091000+3
1486681283,010171070000,+101590000+0
1486681283,010151070000,+714510000+0
1486681283,010131070000,+955900000-1
1486681290,010160070000,+145217000+3
1486681290,010171070000,+102210000+0
1486681290,010151070000,+713270000+0
1486681290,010131070000,+975200000-1
1486681297,010160070000,+144479000+3
1486681297,010171070000,+102090000+0
1486681297,010151070000,+714290000+0
1486681297,010131070000,+958599900-1
1486681304,010160070000,+145235000+3
1486681304,010171070000,+101650000+0
1486681304,010151070000,+713030000+0
1486681304,010131070000,+977000000-1
1486681311,010160070000,+144596000+3
1486681311,010171070000,+102010000+0
1486681311,010151070000,+713390000+0
1486681311,010131070000,+962099900-1
1486681318,010160070000,+144821000+3
1486681318,010171070000,+103000000+0
1486681318,010151070000,+712360000+0
1486681318,010131070000,+970800000-1
1486681326,010160070000,+144164000+3
1486681326,010171070000,+100740000+0
1486681326,010151070000,+712230000+0
1486681326,010131070000,+961500000-1
1486681333,010160070000,+144749000+3
