1486681838,010131070000,+147860000+1
1486681845,010160070000,+120051600+4
1486681845,010171070000,+160292000+1
1486681845,010151070000,+216649000+1
1486681845,010131070000,+147659000+1
1486681852,010160070000,+109959700+4
1486681852,010171070000,+126715000+1
1486681852,010151070000,+217955000+1
1486681852,010131070000,+147068000+1
1486681859,010160070000,+109324900+4
1486681859,010171070000,+126519000+1
1486681859,010151070000,+215945000+1
1486681859,010131070000,+146913000+1
1486681866,010160070000,+108559600+4
1486681866,010171070000,+126017000+1
1486681866,010151070000,+213582000+1
1486681866,010131070000,+146316000+1
1486681873,010160070000,+109072900+4
1486681873,010171070000,+125901000+1
1486681873,010151070000,+213673000+1
1486681873,010131070000,+147385000+1
1486681880,010160070000,+109183100+4
1486681880,010171070000,+128008000+1
1486681880,010151070000,+213545000+1
1486681880,010131070000,+147436000+1
1486681887,010160070000,+109013200+4
1486681887,010171070000,+129548000+1
1486681887,010151070000,+212522000+1
1486681887,010131070000,+147184000+1
1486681894,010160070000,+109137000+4
1486681894,010171070000,+128599000+1
1486681894,010151070000,+213589000+1
1486681894,010131070000,+147512000+1
1486681901,010160070000,+108872500+4
1486681901,010171070000,+127351000+1
1486681901,010151070000,+213341000+1
1486681901,010131070000,+147377000+1
1486681908,010160070000,+108444800+4
1486681908,010171070000,+126479000+1
1486681908,010151070000,+212848000+1
1486681908,010131070000,+146981000+1
1486681915,010160070000,+103958800+4
1486681915,010171070000,+126717000+1
1486681915,010151070000,+213945000+1
1486681915,010131070000,+123124000+1
1486681922,010160070000,+104004900+4
1486681922,010171070000,+125691000+1
1486681922,010151070000,+213845000+1
1486681922,010131070000,+123800000+1
1486681929,010160070000,+103727000+4
1486681929,010171070000,+126417000+1
1486681929,010151070000,+212413000+1
1486681929,010131070000,+123671000+1
1486681936,010160070000,+104104000+4
1486681936,010171070000,+126279000+1
1486681936,010151070000,+213132000+1
1486681936,010131070000,+123943000+1
1486681943,010160070000,+103429800+4
1486681943,010171070000,+126091000+1
1486681943,010151070000,+210194000+1
1486681943,010131070000,+123588000+1
1486681950,010160070000,+103428800+4
1486681950,010171070000,+126375000+1
1486681950,010151070000,+210424000+1
1486681950,010131070000,+123827000+1
1486681957,010160070000,+103309400+4
1486681957,010171070000,+126184000+1
1486681957,010151070000,+210562000+1
1486681957,010131070000,+123419000+1
1486681964,010160070000,+103640300+4
1486681964,010171070000,+127865000+1
1486681964,010151070000,+211226000+1
1486681964,010131070000,+123305000+1
1486681971,010160070000,+103326300+4
1486681971,010171070000,+127923000+1
1486681971,010151070000,+210626000+1
1486681971,010131070000,+120704000+1
1486681978,010160070000,+103482700+4
1486681978,010171070000,+128463000+1
1486681978,010151070000,+211160000+1
1486681978,010131070000,+121597000+1
1486681985,010160070000,+103671800+4
1486681985,010171070000,+128509000+1
1486681985,010151070000,+212165000+1
1486681985,010131070000,+120421000+1
1486681992,010160070000,+103245300+4
1486681992,010171070000,+127397000+1
1486681992,010151070000,+210942000+1
1486681992,010131070000,+120855000+1
1486681999,010160070000,+103668400+4
1486681999,010171070000,+126193000+1
1486681999,010151070000,+210338000+1
1486681999,010131070000,+121247000+1
1486682006,010160070000,+103015800+4
1486682006,010171070000,+126283000+1
1486682006,010151070000,+210856000+1
1486682006,010131070000,+120969000+1
1486682013,010160070000,+103076400+4
1486682013,010171070000,+125995000+1
1486682013,010151070000,+211169000+1
1486682013,010131070000,+120983000+1
1486682020,010160070000,+102999900+4
1486682020,010171070000,+126556000+1
1486682020,010151070000,+210069000+1
1486682020,010131070000,+121137000+1
1486682027,010160070000,+102930100+4
1486682027,010171070000,+125824000+1
1486682027,010151070000,+210930000+1
1486682027,010131070000,+120505000+1
1486682034,010160070000,+103185600+4
1486682034,010171070000,+126183000+1
1486682034,010151070000,+211100000+1
1486682034,010131070000,+121021000+1
1486682041,010160070000,+102861500+4
1486682041,010171070000,+126701000+1
1486682041,010151070000,+210386000+1
1486682041,010131070000,+120797000+1
1486682048,010160070000,+103100100+4
1486682048,010171070000,+126223000+1
1486682048,010151070000,+211033000+1
1486682048,010131070000,+120059000+1
1486682055,010160070000,+103738300+4
1486682055,010171070000,+127828000+1
1486682055,010151070000,+210984000+1
1486682055,010131070000,+121076000+1
1486682062,010160070000,+103031400+4
1486682062,010171070000,+128223000+1
1486682062,010151070000,+210205000+1
1486682062,010131070000,+120145000+1
1486682069,010160070000,+103430900+4
1486682069,010171070000,+128215000+1
1486682069,010151070000,+211104000+1
1486682069,010131070000,+120789000+1
1486682076,010160070000,+103208000+4
1486682076,010171070000,+127135000+1
1486682076,010151070000,+211142000+1
1486682076,010131070000,+120829000+1
1486682083,010160070000,+103439900+4
1486682083,010171070000,+128175000+1
1486682083,010151070000,+210506000+1
1486682083,010131070000,+120696000+1
1486682090,010160070000,+102863700+4
1486682090,010171070000,+126272000+1
1486682090,010151070000,+210493000+1
1486682090,010131070000,+120639000+1
1486682097,010160070000,+102718500+4
1486682097,010171070000,+126255000+1
1486682097,010151070000,+211061000+1
1486682097,010131070000,+120369000+1
1486682104,010160070000,+103180000+4
1486682104,010171070000,+125957000+1
1486682104,010151070000,+211653000+1
1486682104,010131070000,+121445000+1
1486682111,010160070000,+102795100+4
1486682111,010171070000,+126191000+1
1486682111,010151070000,+210165000+1
1486682111,010131070000,+120716000+1
1486682118,010160070000,+102939100+4
1486682118,010171070000,+125969000+1
1486682118,010151070000,+210808000+1
1486682118,010131070000,+120528000+1
1486682125,010160070000,+103223800+4
1486682125,010171070000,+125928000+1
1486682125,010151070000,+211265000+1
1486682125,010131070000,+120965000+1
1486682133,010160070000,+103228400+4
1486682133,010171070000,+126908000+1
1486682133,010151070000,+211598000+1
1486682133,010131070000,+120408000+1
1486682140,010160070000,+102617300+4
1486682140,010171070000,+125959000+1
1486682140,010151070000,+210658000+1
1486682140,010131070000,+121811000+1
1486682147,010160070000,+108135300+4
1486682147,010171070000,+126967000+1
1486682147,010151070000,+210374000+1
1486682147,010131070000,+141964000+1
1486682154,010160070000,+108906300+4
1486682154,010171070000,+129164000+1
1486682154,010151070000,+210325000+1
1486682154,010131070000,+142613000+1
1486682161,010160070000,+108872400+4
1486682161,010171070000,+128495000+1
1486682161,010151070000,+210706000+1
1486682161,010131070000,+142523000+1
1486682168,010160070000,+108302000+4
1486682168,010171070000,+127656000+1
1486682168,010151070000,+209749000+1
1486682168,010131070000,+141564000+1
1486682175,010160070000,+108529200+4
1486682175,010171070000,+128472000+1
1486682175,010151070000,+209820000+1
1486682175,010131070000,+142544000+1
1486682182,010160070000,+108025100+4
1486682182,010171070000,+125652000+1
1486682182,010151070000,+210925000+1
1486682182,010131070000,+142027000+1
1486682189,010160070000,+108671100+4
1486682189,010171070000,+125945000+1
1486682189,010151070000,+212745000+1
1486682189,010131070000,+142684000+1
1486682196,010160070000,+108276000+4
1486682196,010171070000,+126819000+1
1486682196,010151070000,+210858000+1
1486682196,010131070000,+142701000+1
1486682203,010160070000,+108306400+4
1486682203,010171070000,+125427000+1
1486682203,010151070000,+210309000+1
1486682203,010131070000,+143209000+1
1486682210,010160070000,+108351400+4
1486682210,010171070000,+126655000+1
1486682210,010151070000,+210205000+1
1486682210,010131070000,+143540000+1
1486682217,010160070000,+108501100+4
1486682217,010171070000,+126096000+1
1486682217,010151070000,+211337000+1
1486682217,010131070000,+143043000+1
1486682224,010160070000,+108385100+4
1486682224,010171070000,+126759000+1
1486682224,010151070000,+209964000+1
1486682224,010131070000,+142876000+1
1486682231,010160070000,+108301800+4
1486682231,010171070000,+126647000+1
1486682231,010151070000,+210589000+1
1486682231,010131070000,+142625000+1
1486682238,010160070000,+108888200+4
1486682238,010171070000,+128017000+1
1486682238,010151070000,+210237000+1
1486682238,010131070000,+143067000+1
1486682245,010160070000,+108883800+4
1486682245,010171070000,+127791000+1
1486682245,010151070000,+210993000+1
1486682245,010131070000,+143164000+1
1486682252,010160070000,+109018800+4
1486682252,010171070000,+128777000+1
1486682252,010151070000,+210334000+1
1486682252,010131070000,+142731000+1
1486682259,010160070000,+108756600+4
1486682259,010171070000,+127600000+1
1486682259,010151070000,+210049000+1
1486682259,010131070000,+142524000+1
1486682266,010160070000,+108909600+4
1486682266,010171070000,+128063000+1
1486682266,010151070000,+210605000+1
1486682266,010131070000,+141971000+1
1486682273,010160070000,+108202900+4
1486682273,010171070000,+126092000+1
1486682273,010151070000,+210522000+1
1486682273,010131070000,+142211000+1
1486682280,010160070000,+107935000+4
1486682280,010171070000,+125444000+1
1486682280,010151070000,+209710000+1
1486682280,010131070000,+141636000+1
1486682287,010160070000,+108788100+4
1486682287,010171070000,+126701000+1
1486682287,010151070000,+211708000+1
1486682287,010131070000,+141939000+1
1486682294,010160070000,+108574300+4
1486682294,010171070000,+126057000+1
1486682294,010151070000,+211810000+1
1486682294,010131070000,+144039000+1
1486682301,010160070000,+108793700+4
1486682301,010171070000,+125581000+1
1486682301,010151070000,+210709000+1
1486682301,010131070000,+145160000+1
1486682308,010160070000,+109544500+4
1486682308,010171070000,+125885000+1
1486682308,010151070000,+211149000+1
1486682308,010131070000,+147811000+1
1486682315,010160070000,+109927100+4
1486682315,010171070000,+125792000+1
1486682315,010151070000,+210150000+1
1486682315,010131070000,+150487000+1
1486682322,010160070000,+110779000+4
1486682322,010171070000,+126203000+1
1486682322,010151070000,+210980000+1
1486682322,010131070000,+154041000+1
1486682329,010160070000,+112418800+4
1486682329,010171070000,+127528000+1
1486682329,010151070000,+211202000+1
1486682329,010131070000,+158909000+1
1486682336,010160070000,+119083700+4
1486682336,010171070000,+133360000+1
1486682336,010151070000,+217118000+1
1486682336,010131070000,+175480000+1
1486682343,010160070000,+121666600+4
1486682343,010171070000,+132872000+1
1486682343,010151070000,+216430000+1
1486682343,010131070000,+187653000+1
1486682350,010160070000,+121252500+4
1486682350,010171070000,+131377000+1
1486682350,010151070000,+216253000+1
1486682350,010131070000,+187618000+1
1486682357,010160070000,+121640700+4
1486682357,010171070000,+130844000+1
1486682357,010151070000,+216825000+1
1486682357,010131070000,+189056000+1
1486682364,010160070000,+122143800+4
1486682364,010171070000,+129444000+1
1486682364,010151070000,+216961000+1
1486682364,010131070000,+192416000+1
1486682371,010160070000,+124635600+4
1486682371,010171070000,+130335000+1
1486682371,010151070000,+217045000+1
1486682371,010131070000,+200358000+1
1486682378,010160070000,+122626600+4
1486682378,010171070000,+129764000+1
1486682378,010151070000,+216981000+1
1486682378,010131070000,+193622000+1
1486682385,010160070000,+117563200+4
1486682385,010171070000,+130337000+1
1486682385,010151070000,+216862000+1
1486682385,010131070000,+172517000+1
1486682392,010160070000,+117723000+4
1486682392,010171070000,+129679000+1
1486682392,010151070000,+216323000+1
1486682392,010131070000,+173238000+1
1486682399,010160070000,+117687000+4
1486682399,010171070000,+130492000+1
1486682399,010151070000,+216686000+1
1486682399,010131070000,+173188000+1
1486682406,010160070000,+117634100+4
1486682406,010171070000,+130469000+1
1486682406,010151070000,+218027000+1
1486682406,010131070000,+172392000+1
1486682413,010160070000,+117490100+4
1486682413,010171070000,+130131000+1
1486682413,010151070000,+217186000+1
1486682413,010131070000,+172910000+1
1486682420,010160070000,+117687000+4
1486682420,010171070000,+130007000+1
1486682420,010151070000,+217359000+1
1486682420,010131070000,+173213000+1
1486682427,010160070000,+117120900+4
1486682427,010171070000,+131576000+1
1486682427,010151070000,+216959000+1
1486682427,010131070000,+172248000+1
1486682434,010160070000,+116862000+4
1486682434,010171070000,+130723000+1
1486682434,010151070000,+216787000+1
1486682434,010131070000,+173014000+1
1486682441,010160070000,+116999300+4
1486682441,010171070000,+130632000+1
1486682441,010151070000,+216783000+1
1486682441,010131070000,+173098000+1
1486682448,010160070000,+116446800+4
1486682448,010171070000,+129895000+1
1486682448,010151070000,+216373000+1
1486682448,010131070000,+173581000+1
1486682455,010160070000,+123781400+4
1486682455,010171070000,+148095000+1
1486682455,010151070000,+215707000+1
1486682455,010131070000,+173128000+1
1486682462,010160070000,+116204800+4
1486682462,010171070000,+128861000+1
1486682462,010151070000,+215925000+1
1486682462,010131070000,+171525000+1
1486682469,010160070000,+116515400+4
1486682469,010171070000,+129132000+1
1486682469,010151070000,+216765000+1
1486682469,010131070000,+172478000+1
1486682476,010160070000,+126245000+4
1486682476,010171070000,+129329000+1
1486682476,010151070000,+216609000+1
1486682476,010131070000,+179316000+1
1486682483,010160070000,+117254900+4
1486682483,010171070000,+129211000+1
1486682483,010151070000,+216260000+1
1486682483,010131070000,+176802000+1
1486682490,010160070000,+117295400+4
1486682490,010171070000,+129209000+1
1486682490,010151070000,+215916000+1
1486682490,010131070000,+176573000+1
1486682497,010160070000,+117718600+4
1486682497,010171070000,+129483000+1
1486682497,010151070000,+216579000+1
1486682497,010131070000,+177042000+1
1486682504,010160070000,+117520400+4
1486682504,010171070000,+130572000+1
1486682504,010151070000,+216273000+1
1486682504,010131070000,+176153000+1
1486682511,010160070000,+117574500+4
1486682511,010171070000,+131680000+1
1486682511,010151070000,+215926000+1
1486682511,010131070000,+175325000+1
1486682518,010160070000,+117571100+4
1486682518,010171070000,+132713000+1
1486682518,010151070000,+216165000+1
1486682518,010131070000,+175314000+1
1486682526,010160070000,+117359500+4
1486682526,010171070000,+131589000+1
1486682526,010151070000,+217041000+1
1486682526,010131070000,+174424000+1
1486682533,010160070000,+117870500+4
1486682533,010171070000,+130920000+1
1486682533,010151070000,+216910000+1
1486682533,010131070000,+175352000+1
1486682540,010160070000,+117371900+4
1486682540,010171070000,+129036000+1
1486682540,010151070000,+216201000+1
1486682540,010131070000,+175869000+1
1486682547,010160070000,+117519400+4
1486682547,010171070000,+128913000+1
1486682547,010151070000,+216490000+1
1486682547,010131070000,+175910000+1
1486682554,010160070000,+117604800+4
1486682554,010171070000,+128253000+1
1486682554,010151070000,+215816000+1
1486682554,010131070000,+176592000+1
1486682561,010160070000,+117634100+4
1486682561,010171070000,+129568000+1
1486682561,010151070000,+216103000+1
1486682561,010131070000,+176560000+1
1486682568,010160070000,+117984200+4
1486682568,010171070000,+129725000+1
1486682568,010151070000,+216330000+1
1486682568,010131070000,+176405000+1
1486682575,010160070000,+117900900+4
1486682575,010171070000,+129548000+1
1486682575,010151070000,+216637000+1
1486682575,010131070000,+176157000+1
1486682582,010160070000,+118371300+4
1486682582,010171070000,+130277000+1
1486682582,010151070000,+216381000+1
1486682582,010131070000,+177106000+1
1486682589,010160070000,+118483900+4
1486682589,010171070000,+130071000+1
1486682589,010151070000,+217282000+1
1486682589,010131070000,+177408000+1
1486682596,010160070000,+118094500+4
1486682596,010171070000,+130835000+1
1486682596,010151070000,+216950000+1
1486682596,010131070000,+175536000+1
1486682603,010160070000,+117977500+4
1486682603,010171070000,+130296000+1
1486682603,010151070000,+216663000+1
1486682603,010131070000,+175864000+1
1486682610,010160070000,+118331900+4
1486682610,010171070000,+132200000+1
1486682610,010151070000,+216374000+1
1486682610,010131070000,+175776000+1
1486682617,010160070000,+118213800+4
1486682617,010171070000,+130917000+1
1486682617,010151070000,+216743000+1
1486682617,010131070000,+175938000+1
1486682624,010160070000,+118234000+4
1486682624,010171070000,+131093000+1
1486682624,010151070000,+216280000+1
1486682624,010131070000,+176477000+1
1486682631,010160070000,+118164200+4
1486682631,010171070000,+129779000+1
1486682631,010151070000,+216932000+1
1486682631,010131070000,+176690000+1
1486682638,010160070000,+117965000+4
1486682638,010171070000,+128732000+1
1486682638,010151070000,+216650000+1
