1486681199,010151070000,+218950000+0
1486681199,010131070000,+100150000+0
1486681206,010160070000,-593540000-2
1486681206,010171070000,+201000000-1
1486681206,010151070000,+219190000+0
1486681206,010131070000,+100290000+0
1486681213,010160070000,-609760000-2
1486681213,010171070000,+201700000-1
1486681213,010151070000,+225870000+0
1486681213,010131070000,+101420000+0
1486681220,010160070000,-559000000-2
1486681220,010171070000,+202200000-1
1486681220,010151070000,+207100000+0
1486681220,010131070000,+100980000+0
1486681227,010160070000,-559220000-2
1486681227,010171070000,+202200000-1
1486681227,010151070000,+207470000+0
1486681227,010131070000,+100610000+0
1486681234,010160070000,-558090000-2
1486681234,010171070000,+201300000-1
1486681234,010151070000,+206700000+0
1486681234,010131070000,+101910000+0
1486681241,010160070000,-557090000-2
1486681241,010171070000,+198100000-1
1486681241,010151070000,+205970000+0
1486681241,010131070000,+101650000+0
1486681248,010160070000,-555050000-2
1486681248,010171070000,+202600000-1
1486681248,010151070000,+206900000+0
1486681248,010131070000,+101260000+0
1486681255,010160070000,-557980000-2
1486681255,010171070000,+199800000-1
1486681255,010151070000,+205980000+0
1486681255,010131070000,+100990000+0
1486681262,010160070000,-559550000-2
1486681262,010171070000,+202200000-1
1486681262,010151070000,+206060000+0
1486681262,010131070000,+101260000+0
1486681269,010160070000,-559000000-2
1486681269,010171070000,+203300000-1
1486681269,010151070000,+206180000+0
1486681269,010131070000,+101110000+0
1486681276,010160070000,-556410000-2
1486681276,010171070000,+204100000-1
1486681276,010151070000,+206340000+0
1486681276,010131070000,+100230000+0
1486681283,010160070000,-553040000-2
1486681283,010171070000,+201800000-1
1486681283,010151070000,+205010000+0
1486681283,010131070000,+999900000-1
1486681290,010160070000,-558210000-2
1486681290,010171070000,+199700000-1
1486681290,010151070000,+206700000+0
1486681290,010131070000,+101350000+0
1486681297,010160070000,-557310000-2
1486681297,010171070000,+195700000-1
1486681297,010151070000,+206430000+0
1486681297,010131070000,+100260000+0
1486681304,010160070000,-556520000-2
1486681304,010171070000,+200300000-1
1486681304,010151070000,+206660000+0
1486681304,010131070000,+992100000-1
1486681311,010160070000,-555610000-2
1486681311,010171070000,+196200000-1
1486681311,010151070000,+205900000+0
1486681311,010131070000,+997300000-1
1486681318,010160070000,-555840000-2
